[2026-03-31T23:37:20.806Z] GET https://tappwater.com.au/products/ecopro-smr-tap-water-filter?view=smr-clean → 200 (214ms, 301315B)
[2026-03-31T23:37:23.648Z] GET https://tappwater.com.au/cdn/shopifycloud/checkout-web/assets/c1/assets/MobileOrderSummary.05Pw0mcE.css → 200 (33ms, 2010B)
[2026-03-31T23:37:23.682Z] GET https://tappwater.com.au/cdn/shopifycloud/checkout-web/assets/c1/assets/OrderEditVaultedDelivery.CSQKPDv7.css → 200 (24ms, 1713B)
[2026-03-31T23:37:23.706Z] GET https://tappwater.com.au/cdn/shopifycloud/checkout-web/assets/c1/assets/NoAddressLocation.BrcQzLuH.css → 200 (21ms, 496B)
[2026-03-31T23:37:23.728Z] GET https://tappwater.com.au/cdn/shopifycloud/checkout-web/assets/c1/assets/DutyOptions.LcqrKXE1.css → 200 (18ms, 68B)
[2026-03-31T23:37:23.747Z] GET https://tappwater.com.au/cdn/shopifycloud/checkout-web/assets/c1/assets/VaultedPayment.OxMVm7u-.css → 200 (21ms, 75B)
[2026-03-31T23:37:23.769Z] GET https://tappwater.com.au/cdn/shopifycloud/checkout-web/assets/c1/assets/PickupPointCarrierLogo.DuZuWHqZ.css → 200 (21ms, 33B)
[2026-03-31T23:37:23.790Z] GET https://tappwater.com.au/cdn/shopifycloud/checkout-web/assets/c1/assets/Page.BYM12A8B.css → 200 (25ms, 241B)
[2026-03-31T23:37:23.816Z] GET https://tappwater.com.au/cdn/shopifycloud/checkout-web/assets/c1/assets/OffsitePaymentFailed.CpFaJIpx.css → 200 (20ms, 358B)
[2026-03-31T23:37:23.837Z] GET https://tappwater.com.au/cdn/shopifycloud/checkout-web/assets/c1/assets/StackedMerchandisePreview.D6OuIVjc.css → 200 (20ms, 610B)
[2026-03-31T23:37:23.858Z] GET https://tappwater.com.au/cdn/shopifycloud/checkout-web/assets/c1/assets/ShippingMethodSelector.B0hio2RO.css → 200 (20ms, 278B)
[2026-03-31T23:37:23.879Z] GET https://tappwater.com.au/cdn/shopifycloud/checkout-web/assets/c1/assets/SubscriptionPriceBreakdown.BSemv9tH.css → 200 (19ms, 78B)
[2026-03-31T23:37:23.898Z] GET https://tappwater.com.au/cdn/shopifycloud/checkout-web/assets/c1/assets/RuntimeExtension.DWkDBM73.css → 200 (20ms, 190B)
[2026-03-31T23:37:23.918Z] GET https://tappwater.com.au/cdn/shopifycloud/checkout-web/assets/c1/assets/AnnouncementRuntimeExtensions.V0VYEO4K.css → 200 (27ms, 1536B)
[2026-03-31T23:37:23.945Z] GET https://fonts.shopifycdn.com/inter/inter_n4.b2a3f24c19b4de56e8871f609e73ca7f6d2e2bb9.woff2?h1=dGFwcHdhdGVyLmNvbS5hdQ&hmac=b67bd182804ec54515e024502d133f299a64adad93eafff95c677fc41d144e9e → 200 (55ms, 38848B)
[2026-03-31T23:37:24.001Z] GET https://fonts.shopifycdn.com/inter/inter_n7.02711e6b374660cfc7915d1afc1c204e633421e4.woff2?h1=dGFwcHdhdGVyLmNvbS5hdQ&hmac=1d0d284a91ba6fea9d5d6100a5f04e9f3671a49a1a51a068eab60e83e6b1db07 → 200 (22ms, 39372B)
[2026-03-31T23:37:24.023Z] GET https://cdn.shopify.com/s/files/1/0514/4884/0387/files/Logo_1_x320.png?v=1707195058 → 200 (35ms, 61114B)
[2026-03-31T23:37:24.959Z] POST https://k.clarity.ms/collect → 204 (198ms, ?B)
[2026-03-31T23:37:27.114Z] POST https://www.merchant-center-analytics.goog/mc/collect?v=2&tid=MC-RGZDLW1FMC&gtm=45Pe63u1h2v9120248065za200zb9192335511zd9192335511&_p=1775000241438&gcs=G111&gcd=13t3t3t3t5l1&npa=0&dma=0&gdid=dN2ZkMj.dNTU0Yz.dYmNjMT&cid=297105784.1775000242&ul=en-us&sr=1280x720&uaa=arm&uab=64&uafvl=Not%253AA-Brand%3B99.0.0.0%7CHeadlessChrome%3B145.0.7632.6%7CChromium%3B145.0.7632.6&uamb=0&uam=&uap=macOS&uapv=26.3.1&uaw=0&are=1&frm=0&pscdl=noapi&_eu=AAAAAAQ&_s=2&tag_exp=0~115938466~115938468~116991816~118012005&sid=1775000242&sct=1&seg=0&dl=https%3A%2F%2Ftappwater.com.au%2Fproducts%2Fecopro-smr-tap-water-filter%3Fview%3Dsmr-clean&dt=EcoPro%20SMR%20On-Tap%20Water%20Filter%20%7C%20Filters%20%26%20Remineralises%20%7C%20Tappwater%20%E2%80%94%20Tappwater.com.au&_tu=AAI&en=view_item&_ee=1&pr1=idshopify_AU_8226067316931_45100989808835~nmEcoPro%20SMR~brTappwater.com.au~caTap%20Filter~pr149.99&edid=dNzYwYj&ep.ecomm_prodid=shopify_AU_8226067316931_45100989808835&epn.ecomm_totalvalue=149.99&ep.ecomm_pagetype=product&_et=2&tfd=6308 → 204 (104ms, ?B)
[2026-03-31T23:37:27.130Z] POST https://analytics.google.com/g/collect?v=2&tid=G-5CEH8KSHBE&gtm=45je63u0v893295214za200zb9192335511zd9192335511&_p=1775000241438&gcs=G111&gcd=13t3t3t3t5l1&npa=0&dma=0&gdid=dN2ZkMj.dNTU0Yz.dYmNjMT&cid=297105784.1775000242&ul=en-us&sr=1280x720&ir=1&uaa=arm&uab=64&uafvl=Not%253AA-Brand%3B99.0.0.0%7CHeadlessChrome%3B145.0.7632.6%7CChromium%3B145.0.7632.6&uamb=0&uam=&uap=macOS&uapv=26.3.1&uaw=0&are=1&frm=0&pscdl=noapi&_eu=EAAAAGQ&_s=2&tag_exp=0~115616986~115938466~115938469~116991816~118089342~118128922&sid=1775000242&sct=1&seg=0&dl=https%3A%2F%2Ftappwater.com.au%2Fproducts%2Fecopro-smr-tap-water-filter%3Fview%3Dsmr-clean&dt=EcoPro%20SMR%20On-Tap%20Water%20Filter%20%7C%20Filters%20%26%20Remineralises%20%7C%20Tappwater%20%E2%80%94%20Tappwater.com.au&_tu=AAI&en=view_item&_ee=1&pr1=idshopify_AU_8226067316931_45100989808835~nmEcoPro%20SMR~brTappwater.com.au~caTap%20Filter~pr149.99&edid=dNzYwYj&ep.ecomm_prodid=shopify_AU_8226067316931_45100989808835&epn.ecomm_totalvalue=149.99&ep.ecomm_pagetype=product&_et=3&tfd=6325 → pending (?ms, ?B)
[2026-03-31T23:37:27.427Z] POST https://analytics.google.com/g/collect?v=2&tid=G-5CEH8KSHBE&gtm=45je63u0v893295214za20gzb844571242zd844571242&_p=1775000241552&gcs=G111&gcd=13n3n3n3n5l1&npa=0&dma=0&gdid=dMDg0Yz&cid=9419911.1775000242&ul=en-us&sr=1280x720&ir=1&uaa=arm&uab=64&uafvl=Not%253AA-Brand%3B99.0.0.0%7CHeadlessChrome%3B145.0.7632.6%7CChromium%3B145.0.7632.6&uamb=0&uam=&uap=macOS&uapv=26.3.1&uaw=0&are=1&frm=1&pscdl=noapi&_eu=EEAAAGQ&_s=2&tag_exp=0~115938465~115938468~116991817&sid=1775000242&sct=1&seg=0&dl=https%3A%2F%2Ftappwater.com.au%2Fweb-pixels%40cfa8229ew36b6053dp1e134caame9d83f21%2Fcustom%2Fweb-pixel-30015683%401%2Fsandbox%2Fmodern%2Fproducts%2Fecopro-smr-tap-water-filter%3Fview%3Dsmr-clean&dt=EcoPro%20SMR%20On-Tap%20Water%20Filter%20%7C%20Filters%20%26%20Remineralises%20%7C%20Tappwater%20%E2%80%94%20Tappwater.com.au&_tu=CA&en=scroll&epn.percent_scrolled=90&tfd=6049 → 204 (103ms, ?B)
[2026-03-31T23:37:32.121Z] POST https://a.klaviyo.com/onsite/track-analytics?company_id=UiBpzv → pending (?ms, ?B)
[2026-03-31T23:37:47.863Z] POST https://tappwater.com.au/cart/add.js → pending (?ms, ?B)
[2026-03-31T23:37:47.878Z] POST https://www.google.com/pagead/form-data/433631113?gtm=45be63u0v9192335511za200zd9192335511xec&gcs=G111&gcd=13t3t3t3t5l1&dma=0&tag_exp=0~115938466~115938469~116133314~116991816&did=dN2ZkMj%2CdNTU0Yz%2CdYmNjMT&gdid=dN2ZkMj.dNTU0Yz.dYmNjMT&npa=0&frm=0&pscdl=noapi&auid=244954034.1775000242&uaa=arm&uab=64&uafvl=Not%253AA-Brand%3B99.0.0.0%7CHeadlessChrome%3B145.0.7632.6%7CChromium%3B145.0.7632.6&uamb=0&uam=&uap=macOS&uapv=26.3.1&uaw=0&_tu=AAI → 200 (140ms, ?B)
[2026-03-31T23:37:47.879Z] POST https://www.google.com/ccm/form-data/433631113?gtm=45be63u0v9192335511za200zd9192335511xec&gcs=G111&gcd=13t3t3t3t5l1&dma=0&tag_exp=0~115938466~115938469~116133314~116991816&did=dN2ZkMj%2CdNTU0Yz%2CdYmNjMT&gdid=dN2ZkMj.dNTU0Yz.dYmNjMT&npa=0&frm=0&pscdl=noapi&auid=244954034.1775000242&uaa=arm&uab=64&uafvl=Not%253AA-Brand%3B99.0.0.0%7CHeadlessChrome%3B145.0.7632.6%7CChromium%3B145.0.7632.6&uamb=0&uam=&uap=macOS&uapv=26.3.1&uaw=0&_tu=AAI → 204 (143ms, ?B)
[2026-03-31T23:37:47.879Z] GET https://googleads.g.doubleclick.net/pagead/viewthroughconversion/433631113/?random=1775000267872&cv=11&fst=1775000267872&bg=ffffff&guid=ON&async=1&en=form_start&gtm=45be63u0v9192335511za200zd9192335511xec&gcd=13t3t3t3t5l1&dma=0&tag_exp=0~115938466~115938469~116133314~116991816&u_w=1280&u_h=720&url=https%3A%2F%2Ftappwater.com.au%2Fproducts%2Fecopro-smr-tap-water-filter%3Fview%3Dsmr-clean&frm=0&tiba=EcoPro%20SMR%20On-Tap%20Water%20Filter%20%7C%20Filters%20%26%20Remineralises%20%7C%20Tappwater%20%E2%80%94%20Tappwater.com.au&did=dN2ZkMj%2CdNTU0Yz%2CdYmNjMT&gdid=dN2ZkMj.dNTU0Yz.dYmNjMT&hn=www.googleadservices.com&rdp=0&npa=0&pscdl=noapi&auid=244954034.1775000242&uaa=arm&uab=64&uafvl=Not%253AA-Brand%3B99.0.0.0%7CHeadlessChrome%3B145.0.7632.6%7CChromium%3B145.0.7632.6&uamb=0&uam=&uap=macOS&uapv=26.3.1&uaw=0&_tu=AAI&data=event%3Dform_start&rfmt=3&fmt=4 → 200 (162ms, 5758B)
[2026-03-31T23:37:47.879Z] POST https://www.google.com/rmkt/collect/433631113/?random=1775000267872&cv=11&fst=1775000267872&fmt=8&bg=ffffff&guid=ON&async=1&en=form_start&gtm=45be63u0v9192335511za200zd9192335511xec&gcd=13t3t3t3t5l1&dma=0&tag_exp=0~115938466~115938469~116133314~116991816&u_w=1280&u_h=720&url=https%3A%2F%2Ftappwater.com.au%2Fproducts%2Fecopro-smr-tap-water-filter%3Fview%3Dsmr-clean&frm=0&tiba=EcoPro%20SMR%20On-Tap%20Water%20Filter%20%7C%20Filters%20%26%20Remineralises%20%7C%20Tappwater%20%E2%80%94%20Tappwater.com.au&did=dN2ZkMj%2CdNTU0Yz%2CdYmNjMT&gdid=dN2ZkMj.dNTU0Yz.dYmNjMT&hn=www.googleadservices.com&rdp=0&npa=0&pscdl=noapi&auid=244954034.1775000242&uaa=arm&uab=64&uafvl=Not%253AA-Brand%3B99.0.0.0%7CHeadlessChrome%3B145.0.7632.6%7CChromium%3B145.0.7632.6&uamb=0&uam=&uap=macOS&uapv=26.3.1&uaw=0&_tu=AAI&data=event%3Dform_start&gcp=5 → 302 (281ms, ?B)
[2026-03-31T23:37:47.879Z] POST https://www.google.com/pagead/form-data/433631113?gtm=45be63u0v9192335511za200zd9192335511xec&gcs=G111&gcd=13t3t3t3t5l1&dma=0&tag_exp=0~115938466~115938469~116133314~116991816&did=dN2ZkMj%2CdNTU0Yz%2CdYmNjMT&gdid=dN2ZkMj.dNTU0Yz.dYmNjMT&npa=0&frm=0&pscdl=noapi&auid=244954034.1775000242&uaa=arm&uab=64&uafvl=Not%253AA-Brand%3B99.0.0.0%7CHeadlessChrome%3B145.0.7632.6%7CChromium%3B145.0.7632.6&uamb=0&uam=&uap=macOS&uapv=26.3.1&uaw=0&_tu=AAI → 200 (138ms, ?B)
[2026-03-31T23:37:47.879Z] POST https://www.google.com/ccm/form-data/433631113?gtm=45be63u0v9192335511za200zd9192335511xec&gcs=G111&gcd=13t3t3t3t5l1&dma=0&tag_exp=0~115938466~115938469~116133314~116991816&did=dN2ZkMj%2CdNTU0Yz%2CdYmNjMT&gdid=dN2ZkMj.dNTU0Yz.dYmNjMT&npa=0&frm=0&pscdl=noapi&auid=244954034.1775000242&uaa=arm&uab=64&uafvl=Not%253AA-Brand%3B99.0.0.0%7CHeadlessChrome%3B145.0.7632.6%7CChromium%3B145.0.7632.6&uamb=0&uam=&uap=macOS&uapv=26.3.1&uaw=0&_tu=AAI → 204 (140ms, ?B)
[2026-03-31T23:37:47.879Z] GET https://googleads.g.doubleclick.net/pagead/viewthroughconversion/433631113/?random=1775000267876&cv=11&fst=1775000267876&bg=ffffff&guid=ON&async=1&en=form_submit&gtm=45be63u0v9192335511za200zd9192335511xec&gcd=13t3t3t3t5l1&dma=0&tag_exp=0~115938466~115938469~116133314~116991816&u_w=1280&u_h=720&url=https%3A%2F%2Ftappwater.com.au%2Fproducts%2Fecopro-smr-tap-water-filter%3Fview%3Dsmr-clean&frm=0&tiba=EcoPro%20SMR%20On-Tap%20Water%20Filter%20%7C%20Filters%20%26%20Remineralises%20%7C%20Tappwater%20%E2%80%94%20Tappwater.com.au&did=dN2ZkMj%2CdNTU0Yz%2CdYmNjMT&gdid=dN2ZkMj.dNTU0Yz.dYmNjMT&hn=www.googleadservices.com&rdp=0&npa=0&pscdl=noapi&auid=244954034.1775000242&uaa=arm&uab=64&uafvl=Not%253AA-Brand%3B99.0.0.0%7CHeadlessChrome%3B145.0.7632.6%7CChromium%3B145.0.7632.6&uamb=0&uam=&uap=macOS&uapv=26.3.1&uaw=0&_tu=AAI&data=event%3Dform_submit&rfmt=3&fmt=4 → 200 (162ms, 5764B)
[2026-03-31T23:37:47.879Z] POST https://www.google.com/rmkt/collect/433631113/?random=1775000267876&cv=11&fst=1775000267876&fmt=8&bg=ffffff&guid=ON&async=1&en=form_submit&gtm=45be63u0v9192335511za200zd9192335511xec&gcd=13t3t3t3t5l1&dma=0&tag_exp=0~115938466~115938469~116133314~116991816&u_w=1280&u_h=720&url=https%3A%2F%2Ftappwater.com.au%2Fproducts%2Fecopro-smr-tap-water-filter%3Fview%3Dsmr-clean&frm=0&tiba=EcoPro%20SMR%20On-Tap%20Water%20Filter%20%7C%20Filters%20%26%20Remineralises%20%7C%20Tappwater%20%E2%80%94%20Tappwater.com.au&did=dN2ZkMj%2CdNTU0Yz%2CdYmNjMT&gdid=dN2ZkMj.dNTU0Yz.dYmNjMT&hn=www.googleadservices.com&rdp=0&npa=0&pscdl=noapi&auid=244954034.1775000242&uaa=arm&uab=64&uafvl=Not%253AA-Brand%3B99.0.0.0%7CHeadlessChrome%3B145.0.7632.6%7CChromium%3B145.0.7632.6&uamb=0&uam=&uap=macOS&uapv=26.3.1&uaw=0&_tu=AAI&data=event%3Dform_submit&gcp=5 → 302 (283ms, ?B)
[2026-03-31T23:37:47.889Z] POST https://data.replo.app/api/v1/fire → 200 (256ms, 11B)
[2026-03-31T23:37:48.041Z] GET https://www.google.com/pagead/1p-user-list/433631113/?random=1775000267876&cv=11&fst=1774998000000&bg=ffffff&guid=ON&async=1&en=form_submit&gtm=45be63u0v9192335511za200zd9192335511xec&gcd=13t3t3t3t5l1&dma=0&tag_exp=0~115938466~115938469~116133314~116991816&u_w=1280&u_h=720&url=https%3A%2F%2Ftappwater.com.au%2Fproducts%2Fecopro-smr-tap-water-filter%3Fview%3Dsmr-clean&frm=0&tiba=EcoPro%20SMR%20On-Tap%20Water%20Filter%20%7C%20Filters%20%26%20Remineralises%20%7C%20Tappwater%20%E2%80%94%20Tappwater.com.au&did=dN2ZkMj%2CdNTU0Yz%2CdYmNjMT&gdid=dN2ZkMj.dNTU0Yz.dYmNjMT&hn=www.googleadservices.com&rdp=0&npa=0&pscdl=noapi&auid=244954034.1775000242&uaa=arm&uab=64&uafvl=Not%253AA-Brand%3B99.0.0.0%7CHeadlessChrome%3B145.0.7632.6%7CChromium%3B145.0.7632.6&uamb=0&uam=&uap=macOS&uapv=26.3.1&uaw=0&_tu=AAI&data=event%3Dform_submit&rfmt=3&fmt=3&is_vtc=1&cid=CAQSvgEABaugfctt8TYLLfZJzS-KspWcrUuOnWbxXk2Sxs7QYfkBseQ5zyDNymF5Q1SgY-tjt2_FFHGzpU2IqmLxbd5wVkHPWKbuZBRXXJUE1di1hR6X3a8sl7kHHprogtKrxBYjU08a41kO-kSpv1zZenWt7k1eaiPSqm91gNPFM9TiE7HJaNb7eVhojDvNiyQZVhw5z6lykKZx_3v_MxZmT-ovP3rXOIllqpW_sks8FHy7ueZ7w6H2hczLMLI0tfsq&random=3343009501&rmt_tld=0&ipr=y → 200 (145ms, 42B)
[2026-03-31T23:37:48.041Z] GET https://www.google.com.au/pagead/1p-user-list/433631113/?random=1775000267876&cv=11&fst=1774998000000&bg=ffffff&guid=ON&async=1&en=form_submit&gtm=45be63u0v9192335511za200zd9192335511xec&gcd=13t3t3t3t5l1&dma=0&tag_exp=0~115938466~115938469~116133314~116991816&u_w=1280&u_h=720&url=https%3A%2F%2Ftappwater.com.au%2Fproducts%2Fecopro-smr-tap-water-filter%3Fview%3Dsmr-clean&frm=0&tiba=EcoPro%20SMR%20On-Tap%20Water%20Filter%20%7C%20Filters%20%26%20Remineralises%20%7C%20Tappwater%20%E2%80%94%20Tappwater.com.au&did=dN2ZkMj%2CdNTU0Yz%2CdYmNjMT&gdid=dN2ZkMj.dNTU0Yz.dYmNjMT&hn=www.googleadservices.com&rdp=0&npa=0&pscdl=noapi&auid=244954034.1775000242&uaa=arm&uab=64&uafvl=Not%253AA-Brand%3B99.0.0.0%7CHeadlessChrome%3B145.0.7632.6%7CChromium%3B145.0.7632.6&uamb=0&uam=&uap=macOS&uapv=26.3.1&uaw=0&_tu=AAI&data=event%3Dform_submit&rfmt=3&fmt=3&is_vtc=1&cid=CAQSvgEABaugfctt8TYLLfZJzS-KspWcrUuOnWbxXk2Sxs7QYfkBseQ5zyDNymF5Q1SgY-tjt2_FFHGzpU2IqmLxbd5wVkHPWKbuZBRXXJUE1di1hR6X3a8sl7kHHprogtKrxBYjU08a41kO-kSpv1zZenWt7k1eaiPSqm91gNPFM9TiE7HJaNb7eVhojDvNiyQZVhw5z6lykKZx_3v_MxZmT-ovP3rXOIllqpW_sks8FHy7ueZ7w6H2hczLMLI0tfsq&random=3343009501&rmt_tld=1&ipr=y → 200 (147ms, 42B)
[2026-03-31T23:37:48.042Z] GET https://www.google.com/pagead/1p-user-list/433631113/?random=1775000267872&cv=11&fst=1774998000000&bg=ffffff&guid=ON&async=1&en=form_start&gtm=45be63u0v9192335511za200zd9192335511xec&gcd=13t3t3t3t5l1&dma=0&tag_exp=0~115938466~115938469~116133314~116991816&u_w=1280&u_h=720&url=https%3A%2F%2Ftappwater.com.au%2Fproducts%2Fecopro-smr-tap-water-filter%3Fview%3Dsmr-clean&frm=0&tiba=EcoPro%20SMR%20On-Tap%20Water%20Filter%20%7C%20Filters%20%26%20Remineralises%20%7C%20Tappwater%20%E2%80%94%20Tappwater.com.au&did=dN2ZkMj%2CdNTU0Yz%2CdYmNjMT&gdid=dN2ZkMj.dNTU0Yz.dYmNjMT&hn=www.googleadservices.com&rdp=0&npa=0&pscdl=noapi&auid=244954034.1775000242&uaa=arm&uab=64&uafvl=Not%253AA-Brand%3B99.0.0.0%7CHeadlessChrome%3B145.0.7632.6%7CChromium%3B145.0.7632.6&uamb=0&uam=&uap=macOS&uapv=26.3.1&uaw=0&_tu=AAI&data=event%3Dform_start&rfmt=3&fmt=3&is_vtc=1&cid=CAQSvgEABaugfTLBEfkZW8uo1vOw0sy05PQ42wzOe5S52dhI6Digf0voA2p3os1Pf1u60XIR9vQE7F2YSydoZsfdTElZRWnb1wDKlufUWEyx865uPFgFJV5k7KST2BFSDiEzqwAsWZpkxyoW7reNFNP0DIdYnrTo3sU8OB6tJ4j72AMER3MkWc0gVtX6C_9Zwr3gUIm_b9F87DAd9HQLH1_-cor61Uw5mqkP6M6KgCsuuYc_FTPI9mV2zwsknoJwf757&random=703530972&rmt_tld=0&ipr=y → 200 (144ms, 42B)
[2026-03-31T23:37:48.042Z] GET https://www.google.com.au/pagead/1p-user-list/433631113/?random=1775000267872&cv=11&fst=1774998000000&bg=ffffff&guid=ON&async=1&en=form_start&gtm=45be63u0v9192335511za200zd9192335511xec&gcd=13t3t3t3t5l1&dma=0&tag_exp=0~115938466~115938469~116133314~116991816&u_w=1280&u_h=720&url=https%3A%2F%2Ftappwater.com.au%2Fproducts%2Fecopro-smr-tap-water-filter%3Fview%3Dsmr-clean&frm=0&tiba=EcoPro%20SMR%20On-Tap%20Water%20Filter%20%7C%20Filters%20%26%20Remineralises%20%7C%20Tappwater%20%E2%80%94%20Tappwater.com.au&did=dN2ZkMj%2CdNTU0Yz%2CdYmNjMT&gdid=dN2ZkMj.dNTU0Yz.dYmNjMT&hn=www.googleadservices.com&rdp=0&npa=0&pscdl=noapi&auid=244954034.1775000242&uaa=arm&uab=64&uafvl=Not%253AA-Brand%3B99.0.0.0%7CHeadlessChrome%3B145.0.7632.6%7CChromium%3B145.0.7632.6&uamb=0&uam=&uap=macOS&uapv=26.3.1&uaw=0&_tu=AAI&data=event%3Dform_start&rfmt=3&fmt=3&is_vtc=1&cid=CAQSvgEABaugfTLBEfkZW8uo1vOw0sy05PQ42wzOe5S52dhI6Digf0voA2p3os1Pf1u60XIR9vQE7F2YSydoZsfdTElZRWnb1wDKlufUWEyx865uPFgFJV5k7KST2BFSDiEzqwAsWZpkxyoW7reNFNP0DIdYnrTo3sU8OB6tJ4j72AMER3MkWc0gVtX6C_9Zwr3gUIm_b9F87DAd9HQLH1_-cor61Uw5mqkP6M6KgCsuuYc_FTPI9mV2zwsknoJwf757&random=703530972&rmt_tld=1&ipr=y → 200 (146ms, 42B)
[2026-03-31T23:37:48.160Z] GET https://www.google.com.au/rmkt/collect/433631113/?random=1775000267872&cv=11&fst=1775000267872&fmt=8&bg=ffffff&guid=ON&async=1&en=form_start&gtm=45be63u0v9192335511za200zd9192335511xec&gcd=13t3t3t3t5l1&dma=0&tag_exp=0~115938466~115938469~116133314~116991816&u_w=1280&u_h=720&url=https%3A%2F%2Ftappwater.com.au%2Fproducts%2Fecopro-smr-tap-water-filter%3Fview%3Dsmr-clean&frm=0&tiba=EcoPro%20SMR%20On-Tap%20Water%20Filter%20%7C%20Filters%20%26%20Remineralises%20%7C%20Tappwater%20%E2%80%94%20Tappwater.com.au&did=dN2ZkMj%2CdNTU0Yz%2CdYmNjMT&gdid=dN2ZkMj.dNTU0Yz.dYmNjMT&hn=www.googleadservices.com&rdp=0&npa=0&pscdl=noapi&auid=244954034.1775000242&uaa=arm&uab=64&uafvl=Not%253AA-Brand%3B99.0.0.0%7CHeadlessChrome%3B145.0.7632.6%7CChromium%3B145.0.7632.6&uamb=0&uam=&uap=macOS&uapv=26.3.1&uaw=0&_tu=AAI&data=event%3Dform_start&gcp=5&ipr=y → 200 (?ms, ?B)
[2026-03-31T23:37:48.162Z] GET https://www.google.com.au/rmkt/collect/433631113/?random=1775000267876&cv=11&fst=1775000267876&fmt=8&bg=ffffff&guid=ON&async=1&en=form_submit&gtm=45be63u0v9192335511za200zd9192335511xec&gcd=13t3t3t3t5l1&dma=0&tag_exp=0~115938466~115938469~116133314~116991816&u_w=1280&u_h=720&url=https%3A%2F%2Ftappwater.com.au%2Fproducts%2Fecopro-smr-tap-water-filter%3Fview%3Dsmr-clean&frm=0&tiba=EcoPro%20SMR%20On-Tap%20Water%20Filter%20%7C%20Filters%20%26%20Remineralises%20%7C%20Tappwater%20%E2%80%94%20Tappwater.com.au&did=dN2ZkMj%2CdNTU0Yz%2CdYmNjMT&gdid=dN2ZkMj.dNTU0Yz.dYmNjMT&hn=www.googleadservices.com&rdp=0&npa=0&pscdl=noapi&auid=244954034.1775000242&uaa=arm&uab=64&uafvl=Not%253AA-Brand%3B99.0.0.0%7CHeadlessChrome%3B145.0.7632.6%7CChromium%3B145.0.7632.6&uamb=0&uam=&uap=macOS&uapv=26.3.1&uaw=0&_tu=AAI&data=event%3Dform_submit&gcp=5&ipr=y → 200 (?ms, ?B)
[2026-03-31T23:37:49.266Z] POST https://tappwater.com.au/apps/moonbundle-analytics → 404 (190ms, ?B)
[2026-03-31T23:37:49.268Z] GET https://tappwater.com.au/?sections=cart-drawer,cart-icon-bubble → 200 (226ms, 21765B)
[2026-03-31T23:37:49.274Z] POST https://tappwater.com.au/.well-known/shopify/monorail/unstable/produce_batch → 200 (231ms, ?B)
[2026-03-31T23:37:49.274Z] POST https://tappwater.com.au/.well-known/shopify/monorail/unstable/produce_batch → 200 (209ms, ?B)
[2026-03-31T23:37:49.301Z] GET https://www.googleadservices.com/pagead/conversion/433631113/?random=1775000269288&cv=11&fst=1775000269288&bg=ffffff&guid=ON&async=1&en=add_to_cart&gtm=45be63u0v9192335511za200zd9192335511xec&gcs=G111&gcd=13t3t3t3t5l1&dma=0&tag_exp=0~115938466~115938469~116133314~116991816&u_w=1280&u_h=720&url=https%3A%2F%2Ftappwater.com.au%2Fproducts%2Fecopro-smr-tap-water-filter%3Fview%3Dsmr-clean&label=wNWaCNSgy_MBEInf4s4B&capi=1&gtm_ee=1&frm=0&tiba=EcoPro%20SMR%20On-Tap%20Water%20Filter%20%7C%20Filters%20%26%20Remineralises%20%7C%20Tappwater%20%E2%80%94%20Tappwater.com.au&did=dN2ZkMj%2CdNTU0Yz%2CdYmNjMT%2CdNzYwYj&gdid=dN2ZkMj.dNTU0Yz.dYmNjMT&edid=dNzYwYj&value=149.99&currency_code=AUD&hn=www.googleadservices.com&rdp=0&npa=0&pscdl=noapi&auid=244954034.1775000242&uaa=arm&uab=64&uafvl=Not%253AA-Brand%3B99.0.0.0%7CHeadlessChrome%3B145.0.7632.6%7CChromium%3B145.0.7632.6&uamb=0&uam=&uap=macOS&uapv=26.3.1&uaw=0&_tu=AAI&gcl_ctr=1~0~0~0&data=event%3Dadd_to_cart%3Becomm_prodid%3Dshopify_AU_8226067316931_45100989808835%3Becomm_totalvalue%3D149.99%3Becomm_pagetype%3Dcart&category=acrcp_v1_512&fmt=7 → 200 (97ms, 3764B)
